text,intent
My outgo last week?,get_weekly_expenses
Show my ETF investment funds trend,investment_get_trend_by_category
Recite me about my electricity placard,get_electricity_due
Tell me all investment category names,investment_category_get_list
Adhd ₹ 2000 to REITs,investment_add
Tell maine my real acres investiture losses,investment_get_loss
Tell me my investment categorization leaning,investment_category_get_list
Can you bear witness my monthly investments?,investment_get_by_date
Cost a snag budget created?,budget_check_exists
Pot you show my dividends income?,income_get_by_category
Perform I have a transit budget?,budget_check_exists
Tell me my delinquent note,bill_get_unpaid
Tell me my full expense summary,get_total_expenses
Can you play music?,unknown
What are my stock investment?,investment_get_by_category
What be my expense categorisation?,category_get_list
Mbd ₹ 2500 for bonuses,income_add
What ’ s my grants income?,income_get_by_category
List my forthcoming electrical energy bills,bill_get_upcoming
Tell me my profile ’ s money libra,profile_get_income_savings
What family embody childcare?,category_map
What’s my expenditure this month?,expense_get_total
Phonograph recording ₹ 2500 for alimony,income_add
My electricity government note status?,get_electricity_due
Show my most profitable investment class,investment_get_max_profit
Be Cryptocurrency a valid category?,investment_category_check
Tell me all expense category names,category_get_list
List my expenses for this calendar week,expense_get_by_date
List my investing totals,investment_get_total
Heel my investment categories please,investment_category_get_list
Has my accelerator bill been bear?,bill_check_status
List my broadsheet add up for this calendar month,bill_get_total
What be my spending final week?,get_weekly_expenses
What investment fare I wee this month?,investment_get_by_date
Get pine tree state view my profile image,get_profile_pic
What investiture family is angel vest?,investment_category_map
Derriere you bear witness my profile income?,profile_get_income
Present my bills referable soon,get_upcoming_bills
Can you order me my investment funds classifications?,investment_category_get_list
Can you show my royal family income last workweek?,income_get_by_category_date
Lean bills I need to pay off,get_unpaid_bills
Show my average mercenary income,income_get_average_by_category
Tell pine tree state my disbursal pattern,expense_get_trend
Tell me my paid posting for this month,bill_get_paid
Add a ₹ 500 electrical energy bank note due next week,bill_add
Show my profile picture,get_profile_pic
Alteration my visibility ’ s income sum,profile_update_income
Check over if my split bill is paid,bill_check_status
Tell me my subscriptions budget balance,budget_check_remaining
Can you show my entire broadside payments?,bill_get_total
Show my alliance investiture performance,investment_get_performance
What ’ s left wing in my utilities budget?,budget_check_remaining
Show the hertz for my net bill,bill_get_cycle
Show my average income this year,income_get_average
Add a family for dwelling house repairs,category_add
Can you add together a ₹ four hundred cable bill due weekly?,bill_add
Be Rente a valid investiture category?,investment_category_check
How much have I carry through per my profile?,profile_get_savings
Narrate me when my major power bill is referable,get_electricity_due
Show my electricity bill due date,get_electricity_due
Append a Stipends income family,income_category_add
How much have Atomic number 53 spent so far?,get_total_spent
Pot you demo my rent budget?,budget_get
Set up a Bonuses income family,income_category_add
What’s the name tied to my profile?,profile_get_info
Can you demo my paid bill history?,bill_get_paid
Mark my telephone flyer as paid,bill_update_status
How much serve I expend in total?,get_total_spent
Tell me the type of income I give chase,income_category_get_list
What ’ s my savings residue in my visibility?,profile_get_savings
Tell maine my entire expenses,expense_get_total
List my bill amounts for this month,bill_get_total
My ascribable bills?,get_upcoming_bills
Add a Cryptocurrency investment family,investment_category_add
Can you show my cable bill’s billing cycle?,bill_get_cycle
Buttocks you update my utility budget to ₹ 1200?,budget_update
What’s my most lucrative income category?,income_get_max
Give the axe you display my drug user pic?,get_profile_pic
Tell me my overdue bills,bill_get_unpaid
What ’ s my habiliment budget?,budget_get
Tell me astir my income this calendar month,get_total_income
Show me the full list of income categories,income_category_get_list
Tell me my real estate investments,investment_get_by_category
Record book ₹ 3000 for derivatives,investment_add
Total a Forex investment funds category,investment_category_add
Tilt my income for this week,income_get_by_date
What ’ s my good budget list?,budget_get_all
My news report public figure?,get_name
Separate me my spending last calendar month,expense_get_by_date
What ’ s my unpaid bill total?,bill_get_unpaid
Is Cryptocurrency a valid family?,investment_category_check
Show my complete spending this month,get_total_expenses
Update my profit in my accounting,profile_update_income
Can you order pine tree state my name?,get_name
Record ₹2500 for alimony,income_add
Tell me astir my investment assets,get_investments
Tell me about notice I compensate lately,bill_get_paid
Show my expense veer for this class,expense_get_trend
Read me all my investiture types,investment_category_get_list
What ’ s my real estate investment funds trend?,investment_get_trend_by_category
Show my full income for May,income_get_total
Tell maine my freelance income pattern,income_get_trend_by_category
Show my outstanding bills,get_unpaid_bills
List my budgets create this calendar month,budget_get_by_date
Tell pine tree state my largest disbursement amount,expense_get_max
What’s my spending total for this month?,get_total_spent
Tell me my income from my visibility,profile_get_income
Show my health care expenses this calendar week,expense_get_by_category_date
Tell pine tree state how much Ane spent on meals,get_food_expense
Show my income trends for this year,income_get_trend
